ts_code,name,industry,close,amount,circ_mv
301003.SZ,江苏博云,塑料,59.18,220663.23771,444679.1118
301002.SZ,崧盛股份,电气设备,27.92,98314.81932,245124.7568
301001.SZ,凯淳股份,互联网,25.13,26351.645,123241.7921
301000.SZ,肇民科技,汽车配件,24.95,117591.68719,573802.3455
300999.SZ,金龙鱼,食品,25.15,299742.10229,1364757.4565
300998.SZ,宁波方正,专用机械,32.88,178981.67316,354053.8128
300997.SZ,欢乐家,软饮料,16.17,189509.62745,638054.1321
300996.SZ,普联软件,软件服务,12.88,250669.31548,429087.2824
300995.SZ,奇德新材,塑料,25.93,32913.828,157472.1121
300994.SZ,久祺股份,文教休闲,11.14,20279.518,131911.1908
300993.SZ,玉马科技,家居用品,9.89,31635.916,239839.7197
300992.SZ,泰福泵业,机械基件,29.24,307258.5571,228037.7044
300991.SZ,创益通,元器件,31.4,182076.69272,330034.41
300990.SZ,同飞股份,专用机械,107.34,1210478.39979,889312.9734
300989.SZ,蕾奥规划,建筑工程,15.85,113228.11082,258187.4655
300988.SZ,津荣天宇,机械基件,16.19,68909.3726,262442.4904
300987.SZ,川网传媒,互联网,14.9,214832.03965,258318.32
300986.SZ,志特新材,建筑工程,11.76,366359.55963,676572.792
300985.SZ,致远新能,汽车配件,39.54,115569.58284,737470.425
300984.SZ,金沃股份,机械基件,31.96,113860.83093,396398.282
300983.SZ,尤安设计,建筑工程,39.56,55485.09342,604517.1512
300982.SZ,苏文电能,建筑工程,14.35,30888.37763,278242.3385
300981.SZ,中红医疗,医疗保健,18.79,536989.98961,738442.1146
300980.SZ,祥源新材,塑料,24.08,99048.27502,240820.9496
300979.SZ,华利集团,服饰,33.37,104394.18872,3894279.0
300978.SZ,东箭科技,汽车配件,8.7,44770.12091,249767.604
300977.SZ,深圳瑞捷,建筑工程,18.45,51575.964,174909.5055
300976.SZ,达瑞电子,元器件,64.55,323049.37585,777025.0338
300975.SZ,商络电子,元器件,27.04,1248554.99757,1337198.0336
300973.SZ,立高食品,食品,25.49,60806.30521,302219.1262
300972.SZ,万辰集团,食品,163.62,597450.39436,2958020.532
300971.SZ,博亚精工,机械基件,17.49,35153.299,161350.1472
300970.SZ,华绿生物,种植业,19.17,374566.41771,237126.3822
300969.SZ,恒帅股份,汽车配件,81.63,184322.81587,638961.2739
300968.SZ,格林精密,元器件,10.01,62529.133,413793.38
300967.SZ,晓鸣股份,农业综合,16.79,70907.77173,209533.6593
300966.SZ,共同药业,化学制药,25.88,117453.07616,198413.4196
300965.SZ,恒宇信通,航空,42.61,25088.44871,234328.5818
300964.SZ,本川智能,元器件,75.16,561487.29912,649358.3488
300963.SZ,中洲特材,小金属,11.25,39729.3628,383168.925
300962.SZ,中金辐照,医疗保健,13.05,25051.459,344522.4795
300961.SZ,深水海纳,环境保护,12.14,85560.467,185871.0482
300960.SZ,通业科技,运输设备,17.87,91091.03883,235132.3878
300959.SZ,线上线下,电信运营,98.21,371585.20305,582759.4801
300958.SZ,建工修复,环境保护,12.14,24293.696,110533.9716
300957.SZ,贝泰妮,日用化工,32.56,284211.19379,1379241.6
300956.SZ,英力股份,元器件,11.46,36829.00838,241178.4504
300955.SZ,嘉亨家化,日用化工,29.93,37763.65471,301694.4
300953.SZ,震裕科技,电气设备,97.89,687108.78618,1729065.7524
300952.SZ,恒辉安防,纺织,16.83,121782.0633,250057.1106
300951.SZ,博硕科技,元器件,91.85,402394.33191,1390520.824
300950.SZ,德固特,专用机械,21.26,152086.96665,207575.8368
300949.SZ,奥雅股份,建筑工程,23.28,17816.39556,115786.572
300948.SZ,冠中生态,环境保护,19.34,47814.2094,300072.0096
300947.SZ,德必集团,房产服务,15.61,102705.8003,235836.6605
300946.SZ,恒而达,机械基件,36.79,56740.65249,278864.521
300945.SZ,曼卡龙,服饰,12.02,71804.1221,286921.9676
300943.SZ,春晖智控,机械基件,35.49,364087.79698,476773.7247
300942.SZ,易瑞生物,医疗保健,6.69,59264.57726,270997.1151
300941.SZ,创识科技,IT设备,15.35,65532.05242,194588.88
300940.SZ,南极光,元器件,13.84,54424.81648,217954.6728
300939.SZ,秋田微,元器件,98.55,694961.90483,1182600.0
300938.SZ,信测标准,电器仪表,32.09,539461.50899,949382.9709
300937.SZ,药易购,医药商业,25.16,126517.90633,163198.3272
300936.SZ,中英科技,元器件,82.78,282062.33263,394343.225
300935.SZ,盈建科,软件服务,27.64,52531.27644,166596.5068
300933.SZ,中辰股份,电气设备,6.84,79003.57064,374209.902
300932.SZ,三友联众,电气设备,11.11,105132.08506,354621.5343
300931.SZ,通用电梯,运输设备,16.3,172975.102,318545.032
300930.SZ,屹通新材,小金属,25.49,35203.827,120121.625
300929.SZ,华骐环保,环境保护,16.0,41583.3998,200576.64
300928.SZ,华安鑫创,汽车配件,23.62,68084.725,128932.132
300927.SZ,江天化学,化工原料,28.07,271198.59157,395475.1423
300926.SZ,博俊科技,汽车配件,16.53,40446.37324,492582.6224
300925.SZ,法本信息,软件服务,14.19,66881.72124,495957.7366
300923.SZ,研奥股份,运输设备,23.79,28156.296,182536.6257
300922.SZ,天秦装备,专用机械,18.3,148180.68328,230993.763
300921.SZ,南凌科技,互联网,16.24,139704.1338,262933.8824
300920.SZ,润阳科技,塑料,34.17,71293.1751,295037.448
300919.SZ,中伟新材,电气设备,38.15,319605.28033,3490091.607
300918.SZ,南山智尚,纺织,11.1,94391.48328,561809.184
300917.SZ,特发服务,房产服务,31.42,627049.76122,530998.0
300916.SZ,朗特智能,元器件,26.86,113040.32103,275803.5834
300915.SZ,海融科技,乳制品,22.28,69778.69463,128333.2456
300913.SZ,兆龙互连,通信设备,43.39,825586.48063,1240321.8077
300912.SZ,凯龙高科,汽车配件,20.1,67880.25295,172757.892
300911.SZ,亿田智能,家用电器,32.73,446041.41326,560817.0945
300910.SZ,瑞丰新材,化工原料,28.45,151792.76126,763245.5045
300909.SZ,汇创达,元器件,65.26,733204.17827,842763.0718
300908.SZ,仲景食品,食品,17.12,31880.14962,305316.7104
300907.SZ,康平科技,电气设备,57.28,331338.26414,549888.0
300906.SZ,日月明,运输设备,28.92,25404.47952,208955.7483
300905.SZ,宝丽迪,染料涂料,38.76,364211.6125,540035.328
300904.SZ,威力传动,电气设备,44.27,109972.82861,320440.5681
300903.SZ,科翔股份,元器件,109.52,2066690.69877,3848310.4744
300902.SZ,国安达,专用机械,17.95,98338.85508,227379.471
300901.SZ,中胤时尚,服饰,19.02,156056.40086,456480.0
300900.SZ,广联航空,航空,23.66,242474.17419,607429.095
300899.SZ,上海凯鑫,环境保护,29.65,27324.814,128467.2235
300898.SZ,熊猫乳品,乳制品,20.0,42344.18376,229487.0
300897.SZ,山科智能,电器仪表,16.35,36990.0634,196988.397
300896.SZ,爱美客,医疗保健,93.84,433182.03329,2073979.4232
300895.SZ,铜牛信息,软件服务,57.5,333540.52244,392310.425
300894.SZ,火星人,家用电器,10.47,46079.798,307900.9224
300893.SZ,松原安全,汽车配件,13.94,108197.303,351122.6716
300892.SZ,品渥食品,乳制品,22.63,41985.76902,149261.8225
300891.SZ,惠云钛业,化工原料,7.92,75527.06115,264111.6971
300890.SZ,翔丰华,电气设备,26.58,73193.13441,290515.6788
300889.SZ,爱克股份,电气设备,23.25,231499.44073,349649.775
300888.SZ,稳健医疗,医疗保健,29.61,99353.88226,1718448.921
300887.SZ,谱尼测试,电器仪表,7.04,73652.63065,256444.3299
300886.SZ,华业香料,化工原料,23.84,62494.1505,112449.4656
300885.SZ,海昌新材,机械基件,19.12,47902.93721,319338.0336
300884.SZ,狄耐克,IT设备,12.21,39854.43155,233738.9604
300883.SZ,龙利得,造纸,6.45,32363.337,213285.117
300882.SZ,万胜智能,电器仪表,13.56,20772.8128,361139.412
300881.SZ,盛德鑫泰,钢加工,30.71,35997.07925,176294.7473
300880.SZ,迦南智能,电器仪表,19.85,73610.952,387347.5405
300879.SZ,大叶股份,农用机械,18.76,329448.32378,377129.2784
300878.SZ,维康药业,中成药,31.95,106034.3071,459766.251
300877.SZ,金春股份,纺织,28.37,75983.165,340435.7445
300876.SZ,蒙泰高新,化纤,14.87,29570.1178,168629.9636
300875.SZ,捷强装备,专用机械,33.53,107389.92025,294365.5701
300873.SZ,海晨股份,仓储物流,17.13,439874.21596,400718.664
300872.SZ,天阳科技,软件服务,15.9,214279.4824,671022.453
300871.SZ,回盛生物,农业综合,21.65,66627.0815,436863.226
300870.SZ,欧陆通,电气设备,212.68,1095331.83227,3246064.6556
300869.SZ,康泰医学,医疗保健,11.05,49984.02821,291427.0645
300868.SZ,杰美特,元器件,90.68,309649.1453,732316.2644
300867.SZ,圣元环保,环境保护,18.16,89154.09887,347996.0848
300866.SZ,安克创新,元器件,128.15,369421.5638,3981143.782
300865.SZ,大宏立,专用机械,33.03,201758.0024,205252.7139
300864.SZ,南大环境,环境保护,25.37,67185.50703,403647.3554
300863.SZ,卡倍亿,汽车配件,43.56,354047.77535,1093880.0268
300862.SZ,蓝盾光电,电器仪表,56.04,1497491.14532,848843.484
300861.SZ,美畅股份,矿物制品,16.2,125432.5672,683421.138
300860.SZ,锋尚文化,文教休闲,32.07,191310.24513,350899.9983
300859.SZ,西域旅游,旅游服务,24.86,121576.4659,385330.0
300858.SZ,科拓生物,食品,14.85,47186.81876,290674.197
300857.SZ,协创数据,IT设备,273.1,3706778.6782,13242392.327
300856.SZ,科思股份,日用化工,10.54,27660.77709,484561.3224
300855.SZ,图南股份,小金属,36.32,254259.67909,1064016.5552
300854.SZ,中兰环保,环境保护,15.74,57637.5318,179406.4088
300853.SZ,申昊科技,专用机械,31.27,326024.37579,307428.1907
300852.SZ,四会富仕,元器件,72.25,952848.51618,1119559.2675
300851.SZ,交大思诺,运输设备,23.88,22219.819,135312.438
300850.SZ,新强联,机械基件,28.7,386111.96357,927699.087
300849.SZ,锦盛新材,塑料,22.01,49564.725,319007.4375
300848.SZ,美瑞新材,化工原料,11.25,24361.47644,284762.8125
300847.SZ,中船汉光,化工原料,14.07,37584.06244,416486.07
300846.SZ,首都在线,软件服务,20.61,563677.21956,857124.558
300845.SZ,捷安高科,软件服务,13.93,67857.71121,202470.8784
300844.SZ,山水比德,建筑工程,24.11,32139.57,217086.1989
300843.SZ,胜蓝股份,元器件,143.17,716126.8951,2297872.6873
300842.SZ,帝科股份,电气设备,64.65,243276.50847,835713.741
300841.SZ,康华生物,生物制药,54.33,250041.85145,660518.6049
300840.SZ,酷特智能,服饰,20.08,318427.81454,356450.7224
300839.SZ,博汇股份,石油加工,13.26,120840.701,375498.5364
300838.SZ,浙江力诺,机械基件,14.24,25897.2564,144973.7376
300837.SZ,浙矿股份,专用机械,22.8,34031.615,172355.004
300836.SZ,佰奥智能,专用机械,62.1,424326.84238,394025.121
300835.SZ,龙磁科技,矿物制品,192.66,831648.72382,1610163.6564
300834.SZ,星辉环材,化工原料,40.31,57643.578,773944.9619
300833.SZ,浩洋股份,专用机械,40.92,28543.242,332489.322
300832.SZ,新产业,医疗保健,49.05,176286.84686,3350567.6726
300831.SZ,ST派瑞,半导体,14.39,47127.596,265472.7638
300830.SZ,金现代,软件服务,8.18,98964.928,275612.6664
300829.SZ,金丹科技,食品,25.72,779988.88753,432434.9896
300828.SZ,锐新科技,机械基件,17.53,98434.9495,166196.671
300827.SZ,上能电气,电气设备,25.87,269490.87903,1129329.7561
300826.SZ,测绘股份,建筑工程,15.75,98024.71794,348966.2925
300825.SZ,阿尔特,汽车服务,13.26,296933.29377,642430.9554
300824.SZ,北鼎股份,家用电器,7.84,26278.737,250071.0688
300823.SZ,建科智能,专用机械,14.37,45966.649,124665.7854
300822.SZ,贝仕达克,元器件,11.47,28040.66615,331462.354
300821.SZ,东岳硅材,化工原料,15.73,570060.8023,1887270.9284
300820.SZ,英杰电气,电气设备,72.99,652845.88509,815937.6924
300819.SZ,聚杰微纤,纺织,49.32,215346.1245,664647.6636
300818.SZ,耐普矿机,专用机械,17.2,41110.93592,244467.384
300817.SZ,双飞集团,机械基件,16.61,25054.27786,209507.9096
300816.SZ,艾可蓝,汽车配件,65.24,222664.86077,380775.2172
300815.SZ,玉禾田,环境保护,15.81,151049.1582,620004.6438
300814.SZ,中富电路,元器件,143.76,850639.77206,2751999.1176
300813.SZ,泰林生物,医疗保健,22.71,92210.02339,193321.3731
300812.SZ,易天股份,专用机械,19.85,110945.5106,353210.3045
300811.SZ,铂科新材,矿物制品,85.42,923516.09757,2859360.8509
300810.SZ,中科海讯,船舶,25.7,72272.15294,292989.509
300809.SZ,华辰装备,机床制造,24.99,104354.27536,376273.1805
300808.SZ,久量股份,家用电器,21.76,150623.51486,258725.4796
300807.SZ,天迈科技,软件服务,36.46,36536.304,189370.3232
300806.SZ,斯迪克,塑料,56.35,1767336.02206,2573328.6091
300805.SZ,电声股份,广告包装,8.49,52469.998,254894.1663
300804.SZ,广康生化,农药化肥,46.17,61971.55372,126967.5
300803.SZ,指南针,软件服务,82.45,1023791.65949,5046334.0863
300802.SZ,矩子科技,专用机械,27.9,370644.17813,564583.563
300801.SZ,泰和科技,化工原料,21.94,56439.3541,301051.0264
300800.SZ,力合科技,环境保护,10.4,50914.284,243650.368
300798.SZ,锦鸡股份,染料涂料,8.78,343834.6344,356207.7608
300797.SZ,钢研纳克,电器仪表,13.4,68963.645,511470.496
300796.SZ,贝斯美,农药化肥,6.92,27870.526,249409.3252
300795.SZ,米奥会展,文教休闲,12.75,289639.21189,222095.31
300793.SZ,佳禾智能,IT设备,12.04,160093.7454,447994.3132
300792.SZ,壹网壹创,互联网,24.4,147048.75366,522611.7684
300791.SZ,仙乐健康,医疗保健,17.79,35029.90852,458091.9663
300790.SZ,宇瞳光学,元器件,19.87,396143.3364,907945.741
300789.SZ,唐源电气,运输设备,15.56,30596.676,217185.2352
300788.SZ,中信出版,出版业,34.7,646659.91816,659825.705
300787.SZ,海能实业,元器件,11.61,202810.77828,228174.4647
300786.SZ,国林科技,环境保护,15.22,265158.945,223284.7345
300785.SZ,值得买,互联网,34.29,146324.8686,446123.8728
300784.SZ,利安科技,塑料,41.59,17555.84846,70430.5855
300783.SZ,三只松鼠,食品,16.86,58322.9628,472556.1264
300782.SZ,卓胜微,半导体,76.34,1175017.02179,3500689.027
300781.SZ,因赛集团,广告包装,27.3,148446.63405,330703.464
300780.SZ,德恩精工,机械基件,20.53,152565.327,221236.0019
300779.SZ,惠城环保,环境保护,54.99,293494.46363,1249227.3515
300778.SZ,新城市,建筑工程,10.85,41463.21017,220908.17
300777.SZ,中简科技,化纤,21.39,108032.85432,921710.5008
300776.SZ,帝尔激光,专用机械,124.68,1175946.79879,2235665.7564
300775.SZ,三角防务,航空,21.59,267686.43842,1147818.1028
300774.SZ,倍杰特,环境保护,10.06,70063.234,205301.9409
300773.SZ,拉卡拉,软件服务,15.3,721601.63056,1573774.371
300772.SZ,运达股份,电气设备,9.47,135702.03023,660973.4232
300771.SZ,智莱科技,IT设备,11.4,42124.4877,215548.122
300770.SZ,新媒股份,影视音像,34.56,75814.37765,787410.2016
300769.SZ,德方纳米,化工原料,41.8,330812.05215,1052430.786
300768.SZ,迪普科技,软件服务,15.09,97101.24002,634786.503
300767.SZ,震安科技,橡胶,21.7,215185.65958,520565.423
300766.SZ,每日互动,互联网,22.34,372679.57994,799566.472
300765.SZ,石药创新,生物制药,46.39,1210737.00294,6515906.4631
300763.SZ,锦浪科技,电气设备,56.19,589942.86875,1807041.1812
300762.SZ,上海瀚讯,通信设备,27.37,410077.48776,1718742.3946
300761.SZ,立华股份,农业综合,20.74,178505.96254,1341388.3286
300760.SZ,迈瑞医疗,医疗保健,158.05,1033560.6794,19134514.4905
300759.SZ,康龙化成,化学制药,45.13,3260908.14252,6408604.416
300758.SZ,七彩化学,染料涂料,11.51,63331.294,414062.9269
300757.SZ,罗博特科,专用机械,620.78,2691278.02021,10091821.8104
300756.SZ,金马游乐,专用机械,35.07,377636.93785,673329.972
300755.SZ,华致酒行,其他商业,11.91,116770.9672,496147.8519
300753.SZ,爱朋医疗,医疗保健,21.25,177384.42464,188203.8125
300752.SZ,隆利科技,元器件,13.46,136710.8892,300516.709
300751.SZ,迈为股份,专用机械,202.25,1371276.57708,3900375.07
300750.SZ,宁德时代,电气设备,297.1,14755805.344,126582482.449
300749.SZ,顶固集创,家居用品,25.68,91446.646,404191.9008
300748.SZ,金力永磁,矿物制品,25.74,370760.41746,2913474.5331
300747.SZ,锐科激光,专用机械,40.83,771888.17087,2131235.3574
300746.SZ,汉嘉数智,建筑工程,15.11,106770.945,337777.2505
300745.SZ,欣锐科技,汽车配件,27.81,115575.75766,395538.849
300743.SZ,天地数码,IT设备,14.33,41456.7686,182780.7263
300741.SZ,华宝股份,食品,26.0,949007.56977,1601280.72
300740.SZ,水羊股份,日用化工,23.08,840069.54171,943918.6852
300739.SZ,明阳电路,元器件,31.54,646128.97884,955585.3578
300738.SZ,奥飞数据,软件服务,19.63,494091.12322,1933347.1556
300737.SZ,科顺股份,其他建材,5.05,323999.425,448024.486
300736.SZ,百邦科技,通信设备,34.35,218900.243,428989.9365
300735.SZ,光弘科技,元器件,18.59,227432.787,1413841.6292
300733.SZ,西菱动力,汽车配件,13.81,169284.59826,403831.8819
300732.SZ,设研院,建筑工程,5.8,28585.39424,214744.188
300731.SZ,科创新源,橡胶,50.21,496022.49685,844787.7689
300730.SZ,科创信息,软件服务,11.33,33554.456,234253.8682
300729.SZ,乐歌股份,家居用品,11.29,68753.98907,370407.4005
300727.SZ,润禾材料,化工原料,35.57,138444.60741,576647.6791
300726.SZ,宏达电子,元器件,60.53,1128036.34208,1297995.6352
300725.SZ,药石科技,化学制药,50.32,1391024.5765,1020089.0528
300724.SZ,捷佳伟创,专用机械,54.58,390109.0423,1584840.5516
300723.SZ,一品红,化学制药,34.83,257541.36017,1460050.9605
300722.SZ,新余国科,航空,22.23,58395.972,615229.6995
300721.SZ,怡达股份,化工原料,22.7,197650.0721,314158.466
300720.SZ,海川智能,电器仪表,62.16,433701.25052,1144646.5632
300719.SZ,安达维尔,航空,12.07,37332.301,216801.4607
300718.SZ,长盛轴承,机械基件,53.5,205266.6296,1058831.875
300717.SZ,华信新材,塑料,19.48,114691.26526,198410.4232
300716.SZ,*ST泉为,塑料,18.45,18538.603,295236.9
300715.SZ,凯伦股份,其他建材,14.89,190327.9248,475626.0585
300713.SZ,英可瑞,电气设备,13.7,88743.7434,122488.001
300712.SZ,永福股份,建筑工程,21.07,45187.515,393461.18
300711.SZ,广哈通信,通信设备,19.39,176542.29074,481699.5652
300710.SZ,万隆光电,通信设备,31.1,72606.01,231943.8
300709.SZ,精研科技,元器件,39.04,257885.71311,585015.0285
300708.SZ,聚灿光电,半导体,9.28,474326.69784,669488.2585
300707.SZ,威唐工业,汽车配件,11.92,33751.74,171147.956
300706.SZ,阿石创,元器件,50.93,303672.875,579737.7179
300705.SZ,九典制药,化学制药,10.99,93534.21188,406571.0936
300703.SZ,创源股份,文教休闲,14.36,105091.813,243634.0576
300702.SZ,天宇股份,化学制药,21.2,101716.94101,447629.732
300701.SZ,森霸传感,元器件,10.0,23501.244,252153.7
300700.SZ,岱勒新材,矿物制品,18.11,169075.14908,643646.0612
300699.SZ,光威复材,化纤,23.83,160309.078,1962115.2549
300698.SZ,万马科技,通信设备,28.11,114467.00141,337840.035
300697.SZ,电工合金,铜,15.41,165129.4074,510440.84
